date,maxTemp,minTemp,rainfall,morningHumidity,eveningHumidity
2006-10-30,25.5,9.6,0.0,97.8,82.0
2006-10-31,27.0,10.0,0.0,89.7,68.5
2006-11-01,27.8,10.8,0.0,95.5,63.1
2006-11-02,25.8,10.5,0.0,83.0,67.4
2006-11-03,24.0,12.2,0.0,89.7,71.4
2006-11-04,26.5,12.8,0.0,89.7,72.1
2006-11-05,27.0,10.2,0.0,89.7,78.2
2006-11-06,26.7,10.6,0.0,93.6,73.3
2006-11-07,26.7,11.0,0.0,93.5,73.5
2006-11-08,25.0,8.4,0.0,88.7,79.0
2006-11-09,25.2,9.8,0.0,94.6,72.2
2006-11-10,26.0,11.2,1.5,89.6,71.0
2006-11-11,24.1,12.2,0.0,94.6,68.6
2006-11-12,23.0,10.6,0.0,89.2,80.5
2006-11-13,25.0,11.0,0.0,95.4,74.1
2006-11-14,26.0,10.0,0.0,95.5,80.8
2006-11-15,24.7,10.0,0.0,96.5,71.0
2006-11-16,24.8,10.5,0.0,93.5,72.8
2006-11-17,24.2,9.4,0.0,85.0,72.1
2006-11-18,23.9,8.8,0.0,97.7,67.4
2006-11-19,23.5,8.2,0.0,96.3,89.0
2006-11-20,22.7,11.0,0.0,91.1,78.1
2006-11-21,20.9,10.5,0.0,89.0,81.0
2006-11-22,22.0,10.4,0.0,89.0,82.2
2006-11-23,21.0,9.0,0.0,90.7,70.9
2006-11-24,22.0,7.1,0.0,92.6,61.4
2006-11-25,21.3,5.4,0.0,97.4,73.6
2006-11-26,21.2,4.0,0.0,97.2,63.8
2006-11-27,20.5,3.3,0.0,93.3,77.8
2006-11-28,20.3,7.3,0.0,92.4,72.2
2006-11-29,20.5,5.2,0.0,94.7,78.4
2006-11-30,22.3,3.5,0.0,97.2,62.8
2006-12-01,22.2,3.2,0.0,97.1,64.2
2006-12-02,20.6,3.4,0.0,97.2,69.1
2006-12-03,21.0,5.6,0.0,92.1,80.7
2006-12-04,21.5,5.3,0.0,97.3,70.4
2006-12-05,22.5,5.5,0.0,87.2,71.1
2006-12-06,23.4,5.7,0.0,97.4,70.9
2006-12-07,22.0,5.5,0.0,97.3,70.9
2006-12-08,21.5,6.0,0.0,100.0,70.0
2006-12-09,21.4,4.3,0.0,97.1,75.5
2006-12-10,21.2,4.3,0.0,97.1,71.8
2006-12-11,8.7,4.6,0.7,97.2,96.0
2006-12-12,17.5,5.0,16.8,100.0,77.4
2006-12-13,19.0,2.8,0.0,100.0,74.2
2006-12-14,18.0,6.0,0.0,97.3,76.3
2006-12-15,20.4,3.4,0.0,100.0,67.3
2006-12-16,22.0,4.4,0.0,97.1,66.7
2006-12-17,20.6,4.3,0.0,97.1,65.4
2006-12-18,21.0,4.5,0.0,95.8,64.5
2006-12-19,20.2,5.2,0.0,97.3,70.6
2006-12-20,22.0,4.6,0.0,97.2,65.0
2006-12-21,21.0,4.8,0.0,97.3,68.4
2006-12-22,21.6,4.6,0.0,91.9,70.7
2006-12-23,20.4,3.5,0.0,97.1,64.4
2006-12-24,20.9,4.0,0.0,91.0,64.0
2006-12-25,20.3,5.0,0.0,97.2,91.7
2006-12-26,19.0,5.0,0.0,100.0,78.6
2006-12-27,19.0,7.7,0.0,97.3,72.7
2006-12-28,19.5,7.4,0.0,94.9,78.4
2006-12-29,17.8,8.6,0.0,90.1,78.4
2006-12-30,20.2,7.5,0.0,97.3,73.6
2006-12-31,20.2,7.5,0.0,97.3,73.6
2007-01-01,18.4,4.5,0.0,100.0,73.9
2007-01-02,19.0,3.3,0.0,98.6,68.1
2007-01-03,19.0,3.6,0.0,100.0,71.7
2007-01-04,20.4,2.7,0.0,100.0,74.2
2007-01-05,20.2,2.2,0.0,95.6,71.6
2007-01-06,19.2,2.4,0.0,96.8,75.0
2007-01-07,19.4,3.0,0.0,96.8,71.6
2007-01-08,19.0,2.8,0.0,100.0,67.5
2007-01-09,19.1,2.8,0.0,100.0,68.3
2007-01-10,20.0,0.7,0.0,100.0,69.1
2007-01-11,18.3,4.0,0.0,100.0,66.3
2007-01-12,17.2,0.7,0.0,97.1,73.7
2007-01-13,18.5,-0.5,0.0,100.0,63.6
2007-01-14,17.2,2.4,0.0,96.5,84.4
2007-01-15,15.7,0.8,0.0,96.8,68.1
2007-01-16,16.3,1.0,0.0,100.0,70.3
2007-01-17,17.0,2.0,0.0,100.0,76.1
2007-01-18,17.5,1.6,0.0,96.9,88.6
2007-01-19,18.6,1.7,0.0,96.8,71.6
2007-01-20,18.0,2.5,0.0,100.0,68.1
2007-01-21,18.0,2.7,0.0,100.0,74.2
2007-01-22,14.8,6.0,0.0,100.0,78.3
2007-01-23,20.5,2.0,0.0,92.2,78.6
2007-01-24,21.4,2.5,0.0,100.0,70.5
2007-01-25,21.7,3.4,0.0,98.6,69.9
2007-01-26,21.5,4.0,0.0,97.1,59.5
2007-01-27,21.9,4.8,0.0,100.0,100.0
2007-01-28,22.0,5.2,0.0,100.0,60.7
2007-01-29,22.5,6.8,0.0,98.0,57.0
2007-01-30,22.8,5.5,0.0,97.4,56.9
2007-01-31,21.6,8.0,0.0,96.0,55.7
2007-02-01,22.5,6.2,0.0,91.6,71.8
2007-02-02,17.2,11.5,0.0,97.3,68.0
2007-02-03,20.3,8.6,0.0,94.3,81.1
2007-02-04,15.2,9.4,0.0,95.0,74.7
2007-02-05,17.0,8.0,0.0,87.9,73.7
2007-02-06,16.2,7.7,15.9,93.7,70.0
2007-02-07,20.0,6.0,0.0,85.4,82.0
2007-02-08,18.4,8.4,0.0,100.0,70.1
2007-02-09,19.0,6.1,0.0,97.4,72.1
2007-02-10,16.0,9.6,0.0,100.0,70.2
2007-02-11,20.4,7.0,5.3,94.1,92.6
2007-02-12,19.4,7.4,0.0,97.4,62.1
2007-02-13,9.2,2.0,16.3,85.1,72.3
2007-02-14,15.5,2.0,28.7,94.7,93.9
2007-02-15,17.0,2.4,0.0,100.0,86.5
2007-02-16,18.0,4.4,3.0,97.0,72.1
2007-02-17,19.4,2.0,0.0,94.1,63.3
2007-02-18,20.4,3.3,0.0,93.8,55.9
2007-02-19,21.5,4.4,0.0,83.1,66.6
2007-02-20,22.5,7.6,0.0,97.2,61.9
2007-02-21,22.4,7.4,0.0,95.0,64.0
2007-02-22,23.4,6.4,0.0,92.7,64.0
2007-02-23,23.6,7.0,0.0,97.4,63.8
2007-02-24,14.8,8.1,0.0,98.7,65.7
2007-02-25,20.5,8.4,2.6,95.1,88.5
2007-02-26,22.5,5.8,0.0,87.9,63.2
2007-02-27,22.1,5.6,0.0,94.5,59.7
2007-02-28,16.0,7.8,1.0,97.4,74.9
2007-03-01,21.5,6.0,7.9,95.1,73.7
2007-03-02,22.6,4.6,0.0,100.0,73.6
2007-03-03,23.9,7.2,0.0,94.8,62.1
2007-03-04,24.5,7.0,0.0,97.4,57.4
2007-03-05,23.9,7.0,0.0,96.3,65.3
2007-03-06,23.3,8.8,0.0,88.3,57.4
2007-03-07,23.5,6.7,0.0,82.4,59.3
2007-03-08,24.0,8.4,0.0,83.1,58.6
2007-03-09,24.5,8.1,0.0,82.3,61.3
2007-03-10,24.3,7.0,0.0,90.8,51.8
2007-03-11,19.2,7.0,0.0,82.0,40.7
2007-03-12,14.5,9.0,16.1,73.9,88.7
2007-03-13,21.2,9.3,4.5,97.6,78.4
2007-03-14,22.4,7.0,5.0,95.3,61.7
2007-03-15,22.3,5.6,2.8,92.9,51.7
2007-03-16,23.3,6.4,0.0,97.3,62.9
2007-03-17,24.4,10.0,0.0,95.1,64.0
2007-03-18,25.6,11.3,0.0,84.9,66.1
2007-03-19,26.2,11.0,0.0,93.6,61.1
2007-03-20,26.4,11.6,0.0,93.7,64.7
2007-03-21,27.0,10.1,0.0,85.8,64.5
2007-03-22,28.5,11.0,0.0,74.2,45.3
2007-03-23,29.4,11.6,0.0,75.4,45.0
2007-03-24,29.3,11.4,0.0,85.3,48.2
2007-03-25,28.0,9.8,0.0,80.8,48.0
2007-03-26,26.8,10.6,0.0,79.7,56.4
2007-03-27,28.5,15.3,0.0,72.4,62.3
2007-03-28,30.6,13.5,0.0,72.5,68.1
2007-03-29,29.6,14.0,0.0,74.8,49.8
2007-03-30,30.4,15.4,0.0,80.0,55.2
2007-03-31,31.7,17.2,0.0,73.8,53.3
2007-04-01,30.7,14.6,0.0,74.1,48.7
2007-04-02,32.3,12.0,0.0,73.4,44.3
2007-04-03,29.5,12.4,0.0,59.7,47.9
2007-04-04,28.5,11.7,0.0,65.0,42.4
2007-04-05,28.0,12.3,0.0,68.0,63.2
2007-04-06,29.5,14.1,0.0,76.5,54.0
2007-04-07,28.5,10.2,1.5,84.6,60.7
2007-04-08,28.5,10.6,1.7,75.1,51.5
2007-04-09,28.3,10.2,0.0,67.4,66.4
2007-04-10,27.6,14.7,0.0,71.1,57.2
2007-04-11,27.3,9.5,19.2,73.3,75.8
2007-04-12,28.8,16.7,0.0,86.2,68.9
2007-04-13,28.5,17.2,0.0,77.1,62.8
2007-04-14,30.1,16.5,0.0,81.9,62.0
2007-04-15,29.7,18.3,0.0,77.6,66.2
2007-04-16,30.5,15.2,0.2,72.4,82.7
2007-04-17,28.5,15.6,0.0,85.6,73.3
2007-04-18,29.7,13.5,0.0,68.9,54.7
2007-04-19,30.5,14.3,0.0,70.7,43.1
2007-04-20,28.3,15.3,0.0,63.5,57.5
2007-04-21,28.7,12.8,31.4,72.6,81.4
2007-04-22,29.5,12.6,3.3,86.6,49.5
2007-04-23,29.2,13.0,3.5,76.0,49.0
2007-04-24,27.3,12.2,8.5,73.7,89.6
2007-04-25,29.2,12.4,0.0,89.7,63.2
2007-04-26,28.7,12.7,0.0,70.4,42.4
2007-04-27,28.6,14.8,0.0,62.3,58.8
2007-04-28,30.4,16.2,0.0,74.6,59.9
2007-04-29,26.2,15.6,8.6,76.6,65.5
2007-04-30,31.0,13.8,0.0,81.9,52.1
2007-05-01,29.6,16.0,0.0,78.6,52.4
2007-05-02,29.2,14.0,14.7,75.4,87.4
2007-05-03,29.8,16.2,0.0,78.2,61.6
2007-05-04,29.9,17.5,5.7,77.9,64.2
2007-05-05,29.2,14.6,8.5,75.9,87.2
2007-05-06,28.3,15.6,1.2,89.1,74.3
2007-05-07,26.7,17.6,1.7,81.9,58.4
2007-05-08,27.5,16.8,4.5,90.8,57.1
2007-05-09,30.0,15.6,0.0,86.0,63.0
2007-05-10,29.0,17.6,0.0,82.3,61.6
2007-05-11,29.2,15.0,8.4,69.6,88.5
2007-05-12,29.0,16.3,0.0,71.7,58.8
2007-05-13,28.5,14.2,0.1,72.0,54.1
2007-05-14,28.2,17.2,0.0,67.5,65.7
2007-05-15,26.1,19.5,0.0,78.3,63.5
2007-05-16,28.5,18.7,3.2,73.9,86.4
2007-05-17,26.0,19.2,29.3,77.4,87.9
2007-05-18,29.5,17.7,6.5,96.3,59.7
2007-05-19,28.6,18.4,0.0,82.6,63.8
2007-05-20,30.0,19.2,1.1,73.4,72.2
2007-05-21,31.5,19.7,5.8,76.2,69.8
2007-05-22,31.6,18.7,0.0,77.4,61.3
2007-05-23,31.2,18.0,0.0,69.4,51.6
2007-05-24,31.5,16.1,0.0,75.2,52.3
2007-05-25,31.6,16.6,0.0,55.0,39.1
2007-05-26,32.5,17.0,0.0,62.3,40.7
2007-05-27,32.1,16.7,0.0,56.5,39.2
2007-05-28,32.0,15.7,0.0,53.0,39.0
2007-05-29,32.0,17.2,0.0,56.2,40.7
2007-05-30,33.2,15.4,0.0,66.0,35.1
2007-05-31,33.8,16.2,0.0,53.1,38.9
2007-06-01,33.8,16.2,0.0,50.1,42.3
2007-06-02,32.0,18.7,0.0,60.4,61.5
2007-06-03,31.0,17.0,1.5,62.8,66.1
2007-06-04,27.5,20.0,1.3,75.2,65.5
2007-06-05,25.8,18.4,45.4,86.8,81.9
2007-06-06,29.8,19.3,12.3,96.3,75.0
2007-06-07,26.6,20.4,20.7,81.6,76.9
2007-06-08,26.2,21.0,12.3,85.2,75.6
2007-06-09,28.8,20.4,3.0,94.8,82.6
2007-06-10,29.7,20.4,6.8,88.3,75.7
2007-06-11,32.3,21.0,6.6,83.4,74.4
2007-06-12,28.1,21.2,2.1,91.6,71.5
2007-06-13,28.3,19.5,0.0,83.9,68.6
2007-06-14,24.6,19.4,35.2,75.9,91.3
2007-06-15,29.0,18.9,0.5,96.4,84.8
2007-06-16,31.1,19.6,3.7,76.5,67.0
2007-06-17,30.4,20.4,0.3,72.3,64.5
2007-06-18,30.6,19.5,7.5,82.1,64.4
2007-06-19,28.6,20.2,0.0,75.5,68.2
2007-06-20,31.1,19.0,0.0,80.6,67.9
2007-06-21,31.0,18.7,0.0,76.7,68.4
2007-06-22,30.5,19.4,3.9,82.3,81.9
2007-06-23,29.0,20.2,20.2,70.6,86.6
2007-06-24,26.5,19.6,21.8,70.4,89.3
2007-06-25,28.7,20.8,0.5,91.6,77.4
2007-06-26,30.8,19.4,34.4,84.0,65.5
2007-06-27,30.2,19.0,4.4,83.2,71.0
2007-06-28,31.2,20.6,18.6,70.7,65.8
2007-06-29,31.3,20.7,0.0,85.4,72.0
2007-06-30,31.8,20.8,0.0,76.0,69.2
2007-07-01,30.5,20.8,0.0,71.1,81.7
2007-07-02,30.5,21.8,2.5,70.8,87.3
2007-07-03,32.0,20.5,4.0,79.1,84.1
2007-07-04,31.5,20.5,4.6,75.4,89.2
2007-07-05,29.8,21.5,1.3,77.4,78.2
2007-07-06,31.4,20.8,18.8,90.2,67.6
2007-07-07,30.2,21.4,0.0,70.7,69.8
2007-07-08,31.6,21.4,0.6,65.1,77.0
2007-07-09,30.2,21.6,4.4,68.0,72.9
2007-07-10,27.4,21.4,2.8,81.0,75.0
2007-07-11,29.2,21.5,0.0,91.4,72.9
2007-07-12,30.5,20.7,0.0,81.1,74.1
2007-07-13,30.0,20.0,34.6,70.8,75.1
2007-07-14,29.0,20.6,30.3,86.7,70.0
2007-07-15,29.0,20.2,8.7,85.4,80.6
2007-07-16,24.6,21.0,10.2,83.9,88.1
2007-07-17,29.8,20.4,0.6,91.3,85.3
2007-07-18,31.3,21.4,0.0,89.9,77.4
2007-07-19,29.1,21.3,1.9,85.5,66.6
2007-07-20,27.9,21.0,0.8,82.6,83.3
2007-07-21,25.3,20.8,7.1,83.8,88.5
2007-07-22,28.2,20.3,3.2,88.3,86.5
2007-07-23,25.1,20.0,0.4,89.0,82.2
2007-07-24,27.2,20.4,1.7,91.3,85.0
2007-07-25,24.5,20.3,2.7,93.1,83.8
2007-07-26,25.0,19.7,19.4,93.2,80.9
2007-07-27,24.7,20.0,7.0,89.8,86.6
2007-07-28,25.0,18.8,31.5,94.7,93.1
2007-07-29,22.7,19.8,3.0,96.4,87.4
2007-07-30,26.5,19.0,25.2,97.3,85.0
2007-07-31,28.5,20.2,0.0,94.6,80.3
2007-08-01,28.5,20.1,4.7,83.7,84.3
2007-08-02,29.8,20.6,15.9,86.9,73.2
2007-08-03,31.2,20.2,1.4,80.2,80.2
2007-08-04,30.4,20.2,0.0,75.6,70.4
2007-08-05,31.0,21.6,18.4,78.7,71.1
2007-08-06,30.8,21.0,0.0,84.1,90.1
2007-08-07,31.0,19.6,12.0,76.9,67.2
2007-08-08,30.8,21.3,0.0,77.4,70.6
2007-08-09,31.3,21.6,0.4,84.7,76.4
2007-08-10,32.0,21.8,0.0,78.7,91.8
2007-08-11,28.3,22.0,18.6,84.3,70.5
2007-08-12,27.0,20.4,4.3,95.0,84.1
2007-08-13,28.5,21.3,37.6,91.6,91.6
2007-08-14,29.0,20.8,3.4,90.1,91.4
2007-08-15,27.7,21.0,12.1,93.2,85.6
2007-08-16,25.0,20.3,0.3,83.7,88.4
2007-08-17,28.0,20.0,14.1,95.6,83.6
2007-08-18,26.0,20.0,1.9,91.5,85.2
2007-08-19,30.0,19.5,5.5,96.5,85.7
2007-08-20,30.2,20.5,2.7,90.4,87.6
2007-08-21,30.7,20.8,2.8,84.3,70.7
2007-08-22,30.3,20.0,0.0,79.9,68.5
2007-08-23,26.7,21.0,0.0,82.1,77.2
2007-08-24,30.0,19.1,0.0,85.2,66.3
2007-08-25,28.4,20.4,6.0,83.5,93.1
2007-08-26,28.9,20.0,26.4,91.5,83.9
2007-08-27,28.0,20.5,6.4,91.3,83.6
2007-08-28,29.4,20.4,2.3,91.5,79.8
2007-08-29,29.7,20.3,13.0,83.8,80.3
2007-08-30,27.5,20.3,0.0,85.2,93.1
2007-08-31,29.6,20.4,13.5,93.0,70.0
2007-09-01,29.4,20.0,15.4,89.9,83.9
2007-09-02,28.3,20.0,29.0,91.3,82.2
2007-09-03,25.8,20.5,8.4,97.3,77.4
2007-09-04,25.5,19.8,0.2,93.1,83.8
2007-09-05,24.4,19.3,52.6,98.2,77.8
2007-09-06,30.2,19.2,39.9,85.0,86.6
2007-09-07,29.8,20.0,20.0,89.7,78.1
2007-09-08,29.7,19.8,0.0,88.1,80.4
2007-09-09,31.5,20.2,0.0,86.6,69.6
2007-09-10,31.6,19.4,4.2,91.3,73.3
2007-09-11,31.0,20.5,0.0,79.9,65.1
2007-09-12,30.0,20.0,0.0,79.2,91.5
2007-09-13,30.5,19.4,7.8,78.7,88.4
2007-09-14,30.8,19.5,6.6,88.0,79.3
2007-09-15,30.0,19.4,0.0,83.4,69.5
2007-09-16,29.2,21.4,1.5,91.4,73.9
2007-09-17,27.5,18.5,0.0,88.3,71.0
2007-09-18,31.4,18.0,47.7,97.2,70.0
2007-09-19,31.8,20.0,0.9,87.3,76.6
2007-09-20,30.7,19.6,7.0,86.8,83.3
2007-09-21,31.5,18.6,1.0,78.3,75.2
2007-09-22,28.4,18.0,0.4,75.8,69.8
2007-09-23,23.0,18.4,0.0,83.4,69.4
2007-09-24,19.1,17.2,0.0,91.0,87.2
2007-09-25,22.2,17.1,10.5,97.1,94.3
2007-09-26,30.2,17.6,26.9,95.2,83.0
2007-09-27,24.0,18.7,1.8,78.8,91.4
2007-09-28,19.4,17.5,5.1,91.0,87.7
2007-09-29,27.0,17.6,23.0,97.1,95.3
2007-09-30,29.9,16.6,22.6,97.2,75.0
2007-10-01,31.1,18.0,0.2,97.1,100.0
2007-10-02,31.2,17.8,0.0,80.0,70.5
2007-10-03,30.2,18.4,0.0,77.5,70.7
2007-10-04,30.2,18.3,0.0,82.6,72.5
2007-10-05,31.5,19.0,0.0,89.5,70.4
2007-10-06,31.9,18.0,0.0,82.2,70.4
2007-10-07,30.7,18.8,0.0,89.6,75.8
2007-10-08,29.7,18.8,1.5,91.3,75.2
2007-10-09,30.0,17.5,0.2,86.3,69.3
2007-10-10,29.2,19.5,0.0,89.4,72.6
2007-10-11,29.2,17.8,0.0,82.9,78.7
2007-10-12,25.7,17.6,0.0,80.9,78.7
2007-10-13,29.4,16.2,3.0,94.3,69.9
2007-10-14,26.7,16.5,0.3,82.7,70.7
2007-10-15,18.7,16.0,0.0,87.3,72.8
2007-10-16,25.0,13.2,0.0,96.1,94.0
2007-10-17,27.5,10.5,13.2,95.8,69.8
2007-10-18,27.5,14.9,0.1,95.9,72.1
2007-10-19,27.2,13.1,0.0,86.1,79.5
2007-10-20,26.4,11.6,0.0,85.6,62.5
2007-10-21,26.6,12.3,0.0,96.7,72.2
2007-10-22,26.4,11.8,0.0,95.7,71.4
2007-10-23,25.6,13.8,0.0,91.7,72.5
2007-10-24,27.5,12.6,0.0,81.1,69.4
2007-10-25,27.6,12.4,0.0,97.9,74.2
2007-10-26,27.5,12.2,0.0,100.0,66.4
2007-10-27,27.2,12.0,0.0,95.9,69.1
2007-10-28,26.8,13.1,0.0,95.7,72.3
2007-10-29,26.5,12.8,0.0,91.8,73.9
2007-10-30,26.5,12.4,0.0,90.0,78.9
2007-10-31,26.8,13.2,0.0,95.9,75.6
2007-11-01,25.7,12.5,0.0,85.5,69.5
2007-11-02,26.9,14.7,0.0,95.8,73.8
2007-11-03,26.0,12.8,0.0,75.5,72.8
2007-11-04,27.5,13.2,0.0,86.4,73.5
2007-11-05,25.0,13.8,0.0,90.0,66.7
2007-11-06,24.0,12.6,0.0,88.4,74.4
2007-11-07,24.5,11.5,0.0,88.0,65.0
2007-11-08,22.0,11.7,0.0,89.8,72.1
2007-11-09,24.7,8.0,0.0,91.5,91.2
2007-11-10,25.4,7.5,3.2,97.7,-5.2
2007-11-11,24.5,7.8,0.0,95.2,70.7
2007-11-12,24.4,7.8,0.0,96.5,67.2
2007-11-13,24.6,6.3,0.0,96.4,68.0
2007-11-14,25.6,6.0,0.0,95.2,58.8
2007-11-15,24.7,5.7,0.0,86.0,54.5
2007-11-16,24.7,5.2,0.0,83.2,53.4
2007-11-17,24.1,6.2,0.0,87.8,71.4
2007-11-18,25.1,7.0,0.0,97.5,71.3
2007-11-19,25.5,7.4,0.0,97.4,71.1
2007-11-20,23.7,10.2,0.0,96.2,73.2
2007-11-21,23.7,8.0,0.0,89.2,70.9
2007-11-22,24.5,7.2,0.0,95.4,59.5
2007-11-23,25.8,6.3,0.0,92.8,70.9
2007-11-24,24.4,5.9,0.0,97.5,71.6
2007-11-25,24.4,6.5,0.0,97.5,71.4
2007-11-26,23.7,6.6,0.0,97.5,61.0
2007-11-27,23.0,8.0,0.0,97.5,79.9
2007-11-28,22.5,9.0,0.0,96.4,79.6
2007-11-29,22.5,7.4,0.0,96.5,74.5
2007-11-30,21.9,7.0,0.0,97.5,64.8
2007-12-01,21.9,5.6,0.0,96.2,69.3
2007-12-02,18.0,6.2,0.0,97.3,62.3
2007-12-03,21.8,4.0,0.0,95.0,66.1
2007-12-04,21.8,3.8,0.0,97.2,67.4
2007-12-05,20.0,5.3,0.0,97.2,69.5
2007-12-06,22.0,5.1,0.0,97.3,73.1
2007-12-07,21.4,5.4,0.0,97.3,69.5
2007-12-08,21.0,6.6,0.0,97.3,73.2
2007-12-09,18.3,7.7,0.0,97.4,67.4
2007-12-10,19.3,4.8,0.0,95.0,69.7
2007-12-11,20.0,3.6,0.0,97.3,68.5
2007-12-12,21.5,3.8,0.0,97.2,63.8
2007-12-13,21.2,3.4,0.0,91.9,60.7
2007-12-14,21.4,1.2,0.0,94.2,46.6
2007-12-15,20.9,0.5,0.0,96.8,48.9
2007-12-16,21.5,0.7,0.0,95.0,58.9
2007-12-17,20.5,1.0,0.0,96.7,58.7
2007-12-18,21.0,1.5,0.0,95.1,67.1
2007-12-19,23.5,0.9,0.0,95.3,59.5
2007-12-20,21.7,1.4,0.0,95.2,56.8
2007-12-21,20.0,3.5,0.0,93.5,65.0
2007-12-22,20.5,6.0,0.0,97.0,71.5
2007-12-23,21.5,3.9,0.0,100.0,70.9
2007-12-24,20.0,6.0,0.0,97.0,72.7
2007-12-25,21.1,4.5,0.0,98.6,69.1
2007-12-26,20.6,4.5,0.0,100.0,64.2
2007-12-27,20.6,4.0,0.0,97.1,66.1
2007-12-28,20.6,4.5,0.0,100.0,73.6
2007-12-29,21.1,1.0,0.0,100.0,69.5
2007-12-30,22.0,1.3,0.0,96.7,60.0
2008-01-01,20.3,1.3,0.0,100.0,79.2
2008-01-02,22.2,2.3,0.0,100.0,69.1
2008-01-03,22.0,2.0,0.0,100.0,52.0
2008-01-04,20.9,1.0,0.0,96.8,48.6
2008-01-05,22.2,-0.2,0.0,95.2,50.2
2008-01-06,17.6,1.0,0.0,93.5,58.2
2008-01-07,22.7,2.5,0.0,97.1,60.5
2008-01-08,23.4,2.6,0.0,96.9,62.3
2008-01-09,22.8,4.0,0.0,97.1,45.3
2008-01-10,23.0,3.4,0.0,97.1,52.0
2008-01-11,23.0,2.5,0.0,96.9,46.3
2008-01-12,22.5,1.8,0.0,93.9,48.8
2008-01-13,21.2,2.7,0.0,97.1,62.7
2008-01-14,21.4,3.0,0.0,100.0,63.3
2008-01-15,19.5,5.5,0.0,80.5,65.2
2008-01-16,19.0,5.0,0.0,100.0,71.1
2008-01-17,20.0,5.0,0.0,100.0,56.3
2008-01-18,17.4,5.5,0.0,97.3,61.0
2008-01-19,20.6,8.0,4.9,97.4,60.7
2008-01-20,21.5,6.2,0.0,97.3,58.1
2008-01-21,20.0,2.7,0.0,100.0,36.3
2008-01-22,12.7,2.6,0.0,90.5,56.5
2008-01-23,10.5,3.0,0.0,91.2,72.4
2008-01-24,17.4,3.5,0.0,84.9,69.9
2008-01-25,18.3,4.5,0.0,97.1,66.4
2008-01-26,18.3,4.7,0.0,88.6,58.9
2008-01-27,17.2,1.0,0.0,92.4,69.9
2008-01-28,17.0,0.3,0.0,96.5,65.0
2008-01-29,18.7,2.7,0.0,97.1,65.7
2008-01-30,13.0,2.7,0.0,84.5,70.5
2008-01-31,16.0,1.7,0.0,95.1,53.0
2008-02-01,17.3,-0.5,0.0,96.4,55.3
2008-02-02,17.0,-0.5,0.0,98.2,65.2
2008-02-03,14.8,0.6,0.0,93.9,65.9
2008-02-04,18.9,-0.2,0.0,96.6,31.1
2008-02-05,21.3,-0.3,0.0,90.1,29.7
2008-02-06,22.2,1.2,0.0,85.6,25.1
2008-02-07,22.6,3.0,0.0,78.7,38.3
2008-02-08,20.5,5.2,0.0,84.6,49.8
2008-02-09,23.4,2.9,0.0,92.1,51.4
2008-02-10,22.8,3.8,0.0,89.1,43.4
2008-02-11,22.5,2.2,0.0,98.5,47.1
2008-02-12,20.8,1.5,0.0,94.1,48.2
2008-02-13,20.6,1.0,0.0,91.2,51.7
2008-02-14,17.5,4.0,0.0,74.1,57.6
2008-02-15,19.8,3.2,0.0,97.1,62.1
2008-02-16,20.3,3.5,0.0,95.8,63.4
2008-02-17,21.7,5.6,0.0,78.0,54.0
2008-02-18,20.6,5.0,0.0,93.3,58.7
2008-02-19,19.4,4.2,0.0,97.2,58.0
2008-02-20,19.4,2.1,0.0,92.7,62.6
2008-02-21,22.4,3.0,0.0,93.2,41.7
2008-02-22,23.7,4.5,0.0,94.7,46.1
2008-02-23,24.7,5.4,0.0,93.8,57.4
2008-02-24,25.2,7.5,0.0,92.6,39.6
2008-02-25,24.5,5.5,0.0,72.1,54.7
2008-02-26,22.8,4.3,0.0,75.6,64.4
2008-02-27,22.6,4.5,0.0,93.1,51.7
2008-02-28,24.2,5.4,0.0,97.3,49.2
2008-02-29,24.5,6.7,0.0,87.9,56.2
2008-03-01,21.3,9.0,0.0,93.1,58.3
2008-03-02,23.5,8.5,0.0,92.9,85.9
2008-03-03,23.5,8.8,12.1,88.7,88.1
2008-03-04,20.5,5.5,17.7,93.5,61.9
2008-03-05,22.0,7.7,0.0,95.2,63.0
2008-03-06,20.5,10.3,0.0,85.8,70.0
2008-03-07,25.5,8.5,0.0,97.6,54.3
2008-03-08,21.9,9.0,0.0,95.3,63.7
2008-03-09,25.5,9.0,0.0,97.7,61.6
2008-03-10,27.5,10.0,0.0,91.2,44.7
2008-03-11,25.8,10.6,0.0,95.5,59.1
2008-03-12,28.2,12.0,0.0,87.5,40.9
2008-03-13,28.3,10.2,0.0,93.3,42.9
2008-03-14,26.7,10.5,0.0,87.1,40.9
2008-03-15,28.4,8.5,0.0,78.0,47.4
2008-03-16,27.5,9.9,0.0,84.9,54.4
2008-03-17,20.9,10.8,0.0,81.8,58.1
2008-03-18,26.0,12.3,0.1,71.8,58.1
2008-03-19,25.9,9.2,4.6,100.0,38.1
2008-03-20,27.7,8.4,0.0,62.6,30.2
2008-03-21,26.6,9.0,0.0,73.9,32.1
2008-03-22,27.7,8.3,0.0,69.6,42.4
2008-03-23,27.7,9.8,0.0,70.1,68.1
2008-03-24,27.2,11.3,1.4,79.9,55.0
2008-03-25,28.0,10.0,0.0,83.1,56.2
2008-03-26,28.2,10.0,0.0,75.4,44.5
2008-03-27,29.5,9.3,0.0,63.9,49.7
2008-03-28,28.0,10.0,0.0,86.5,47.4
2008-03-29,28.9,8.7,0.0,65.2,32.8
2008-03-30,28.4,10.0,0.0,61.6,61.1
